,recipient,award_type,event_key,year
3571,frc173,2,2003new,2003
3572,frc173,19,2004ct,2004
3573,frc173,2,2004ct,2004
3574,frc173,2,2005ct,2005
3575,frc173,1,2005md,2005
3576,frc173,16,2005md,2005
3577,frc173,1,2007gal,2007
3578,frc173,26,2007ma,2007
3579,frc173,13,2008ma,2008
3580,frc173,2,2010md,2010
3581,frc173,11,2012qc,2012
3582,frc173,1,2015marea,2015
3583,frc173,30,2016cthar,2016
3584,frc173,1,2017cthar,2017
3585,frc173,11,2017cthar,2017
3586,frc173,18,2017marea,2017
3587,frc173,70,2017wiwi,2017
3588,frc173,30,2019mabri,2019
3589,frc173,2,2019rismi,2019
3590,frc173,21,2019rismi,2019
3591,frc174,13,1998nh,1998
3592,frc174,31,2004oh,2004
3593,frc174,30,2005oh,2005
3594,frc174,1,2006oh,2006
3595,frc174,1,2008roc,2008
3596,frc174,1,2009roc,2009
3597,frc174,26,2009roc,2009
3598,frc174,1,2010roc,2010
3599,frc174,21,2012roc,2012
3600,frc174,11,2014nytr,2014
3601,frc174,2,2015nyro,2015
3602,frc174,29,2018nyro,2018
3603,frc175,43,1996cmp,1996
3604,frc175,19,1997cmp,1997
3605,frc175,13,1997nj,1997
3606,frc175,19,1998cmp,1998
3607,frc175,1,1998nj,1998
3608,frc175,13,1998nj,1998
3609,frc175,39,1998nj,1998
3610,frc175,51,1999cmp,1999
3611,frc175,2,1999ne,1999
3612,frc175,43,1999ne,1999
3613,frc175,19,1999pa,1999
3614,frc175,51,2000cmp,2000
3615,frc175,43,2000ne,2000
3616,frc175,1,2000nj,2000
3617,frc175,19,2000nj,2000
3618,frc175,51,2001cmp,2001
3619,frc175,1,2001ct,2001
3620,frc175,1,2001nj,2001
3621,frc175,16,2001nj,2001
3622,frc175,40,2001nj,2001
3623,frc175,0,2002cmp,2002
3624,frc175,13,2002ct,2002
3625,frc175,0,2002nj,2002
3626,frc175,2,2003ct,2003
3627,frc175,1,2003gal,2003
3628,frc175,1,2003nh,2003
3629,frc175,1,2004cur,2004
3630,frc175,2,2004nh,2004
3631,frc175,1,2005cur,2005
3632,frc175,2,2005md,2005
3633,frc175,17,2005nh,2005
3634,frc175,2,2005nh,2005
3635,frc175,1,2006md,2006
3636,frc175,1,2007nh,2007
3637,frc175,26,2007nh,2007
3638,frc175,1,2008ct,2008
3639,frc175,16,2008ct,2008
3640,frc175,2,2009ct,2009
3641,frc175,1,2009nh,2009
3642,frc175,27,2009nh,2009
3643,frc175,2,2011ct,2011
3644,frc175,29,2011ct,2011
3645,frc175,1,2011nh,2011
3646,frc175,2,2013nhma,2013
3647,frc175,2,2014arc,2014
3648,frc175,21,2014ctsou,2014
3649,frc175,16,2015maspr,2015
3650,frc175,2,2015necmp,2015
3651,frc175,1,2016mawor,2016
3652,frc175,29,2017cthar,2017
3653,frc175,3,2017necmp,2017
3654,frc175,2,2018carv,2018
3655,frc176,1,1999cmp,1999
3656,frc176,38,1999ne,1999
3657,frc176,44,1999ne,1999
3658,frc176,2,2000ne,2000
3659,frc176,38,2001cmp,2001
3660,frc176,19,2001nj,2001
3661,frc176,20,2002cmp,2002
3662,frc176,26,2002nj,2002
3663,frc176,2,2003ct,2003
3664,frc176,13,2003fl,2003
3665,frc176,5,2004ct,2004
3666,frc176,2,2004new,2004
3667,frc176,1,2004nh,2004
3668,frc176,3,2005ct,2005
3669,frc176,9,2005ct,2005
3670,frc176,18,2005li,2005
3671,frc176,1,2006ct,2006
3672,frc176,2,2006new,2006
3673,frc176,2,2006nh,2006
3674,frc176,2,2007ct,2007
3675,frc176,1,2007on,2007
3676,frc176,1,2010dc,2010
3677,frc176,1,2011nh,2011
3678,frc176,12,2012ct,2012
3679,frc176,17,2012qc,2012
3680,frc176,2,2012qc,2012
3681,frc176,2,2013mele,2013
3682,frc176,27,2014cthar,2014
3683,frc176,17,2014nhdur,2014
3684,frc176,2,2014nhdur,2014
3685,frc176,29,2015ctwat,2015
3686,frc176,9,2015maspr,2015
3687,frc176,2,2015rismi,2015
3688,frc176,29,2015rismi,2015
3689,frc176,20,2016ctwat,2016
3690,frc176,17,2016manda,2016
3691,frc176,17,2018cthar,2018
3692,frc176,2,2018cthar,2018
3693,frc176,1,2018ctwat,2018
3694,frc176,17,2018ctwat,2018
3695,frc176,2,2018necmp,2018
3696,frc176,1,2019ctsc,2019
3697,frc176,17,2019ctwat,2019
3698,frc176,2,2019ctwat,2019
3699,frc176,16,2019dal,2019
3700,frc176,1,2019mawne,2019
3701,frc176,17,2019mawne,2019
3702,frc176,2,2019necmp,2019
3703,frc176,1,2020ctwat,2020
3704,frc176,17,2020ctwat,2020
3705,frc177,43,1996nh,1996
3706,frc177,17,1998cmp,1998
3707,frc177,39,1998cmp,1998
3708,frc177,17,1998nh,1998
3709,frc177,48,1999cmp,1999
3710,frc177,20,1999pa,1999
3711,frc177,1,2001ct,2001
3712,frc177,1,2001gal,2001
3713,frc177,16,2001mi2,2001
3714,frc177,2,2003ct,2003
3715,frc177,31,2004ct,2004
3716,frc177,2,2004gal,2004
3717,frc177,1,2004pa,2004
3718,frc177,20,2004pa,2004
3719,frc177,1,2006ct,2006
3720,frc177,1,2006gal,2006
3721,frc177,1,2006pa,2006
3722,frc177,1,2007cmp,2007
3723,frc177,1,2007new,2007
3724,frc177,1,2008arc,2008
3725,frc177,31,2008ct,2008
3726,frc177,1,2009new,2009
3727,frc177,1,2010cmp,2010
3728,frc177,4,2010ct,2010
3729,frc177,1,2010new,2010
3730,frc177,1,2011arc,2011
3731,frc177,2,2011cmp,2011
3732,frc177,16,2011ct,2011
3733,frc177,2,2011ct,2011
3734,frc177,16,2011wor,2011
3735,frc177,2,2011wor,2011
3736,frc177,3,2011wor,2011
3737,frc177,16,2012ct,2012
3738,frc177,16,2012wor,2012
3739,frc177,1,2014cthar,2014
3740,frc177,1,2014necmp,2014
3741,frc177,1,2014nhnas,2014
3742,frc177,22,2014nhnas,2014
3743,frc177,22,2015maspr,2015
3744,frc177,2,2016cthar,2016
3745,frc177,1,2016ctwat,2016
3746,frc177,16,2016necmp,2016
3747,frc177,2,2017cars,2017
3748,frc177,21,2017cthar,2017
3749,frc177,2,2017ctwat,2017
3750,frc177,1,2018cthar,2018
3751,frc177,2,2018ctwat,2018
3752,frc177,20,2018ctwat,2018
3753,frc177,2,2018necmp,2018
3754,frc177,1,2019ctsc,2019
3755,frc177,2,2019ctwat,2019
3756,frc177,1,2020ctwat,2020
3757,frc178,10,1997nh,1997
3758,frc178,9,2006ct,2006
3759,frc178,9,2006on,2006
3760,frc178,9,2007cmp,2007
3761,frc178,9,2007ct,2007
3762,frc178,30,2008ct,2008
3763,frc178,9,2009ma,2009
3764,frc178,12,2012cur,2012
3765,frc178,3,2013ctha,2013
3766,frc178,9,2013ctha,2013
3767,frc178,11,2014ctgro,2014
3768,frc178,9,2014cthar,2014
3769,frc178,0,2015maspr,2015
3770,frc178,22,2017cthar,2017
3771,frc178,2,2017ctwat,2017
3772,frc178,22,2017mabos,2017
3773,frc178,16,2019mawne,2019
3774,frc178,2,2019mawne,2019
3775,frc178,3,2019necmp,2019
3776,frc178,9,2020ctwat,2020
3777,frc179,10,1998tx,1998
3778,frc179,13,2004fl,2004
3779,frc179,2,2005arc,2005
3780,frc179,1,2005fl,2005
3781,frc179,26,2005fl,2005
3782,frc179,1,2005sc,2005
3783,frc179,1,2007arc,2007
3784,frc179,2,2007cmp,2007
3785,frc179,2,2007fl,2007
3786,frc179,2,2008fl,2008
3787,frc179,26,2008fl,2008
3788,frc179,1,2009fl,2009
3789,frc179,12,2010fl,2010
3790,frc179,1,2011fl,2011
3791,frc179,29,2011fl,2011
3792,frc179,21,2012sfl,2012
3793,frc179,16,2013flbr,2013
3794,frc179,21,2013flor,2013
3795,frc179,1,2014flfo,2014
3796,frc179,27,2014flfo,2014
3797,frc179,3,2014flfo,2014
3798,frc179,2,2014flor,2014
3799,frc179,21,2015flfo,2015
3800,frc179,21,2015lake,2015
3801,frc179,21,2016alhu,2016
3802,frc179,1,2016flrc,2016
3803,frc179,2,2016flwp,2016
3804,frc179,21,2016flwp,2016
3805,frc179,27,2016flwp,2016
3806,frc179,1,2016scmb,2016
3807,frc179,21,2016scmb,2016
3808,frc179,1,2017alhu,2017
3809,frc179,27,2017flwp,2017
3810,frc179,1,2018flor,2018
3811,frc179,20,2018flor,2018
3812,frc179,1,2018flwp,2018
3813,frc179,2,2018roe,2018
3814,frc179,71,2019flor,2019
3815,frc179,1,2019flwp,2019
3816,frc179,29,2019flwp,2019
3817,frc179,1,2019gal,2019
3818,frc180,60,1999cmp,1999
3819,frc180,2,2002cmp,2002
3820,frc180,1,2002fl,2002
3821,frc180,17,2002fl,2002
3822,frc180,40,2002fl,2002
3823,frc180,1,2002gal,2002
3824,frc180,2,2003new,2003
3825,frc180,22,2004fl,2004
3826,frc180,13,2005fl,2005
3827,frc180,1,2006fl,2006
3828,frc180,19,2006fl,2006
3829,frc180,32,2006fl,2006
3830,frc180,19,2007fl,2007
3831,frc180,11,2008fl,2008
3832,frc180,32,2008fl,2008
3833,frc180,3,2009fl,2009
3834,frc180,2,2011fl,2011
3835,frc180,21,2011fl,2011
3836,frc180,1,2011sc,2011
3837,frc180,16,2011sc,2011
3838,frc180,1,2012cmp,2012
3839,frc180,16,2012fl,2012
3840,frc180,2,2012fl,2012
3841,frc180,1,2012gal,2012
3842,frc180,1,2012sfl,2012
3843,frc180,16,2012sfl,2012
3844,frc180,1,2013flbr,2013
3845,frc180,11,2013flor,2013
3846,frc180,1,2014flfo,2014
3847,frc180,11,2014flfo,2014
3848,frc180,4,2014flfo,2014
3849,frc180,1,2014flor,2014
3850,frc180,1,2014flpp,2014
3851,frc180,11,2015flfo,2015
3852,frc180,13,2015flor,2015
3853,frc180,2,2016arc,2016
3854,frc180,4,2016cmp,2016
3855,frc180,0,2016flor,2016
3856,frc180,1,2016flor,2016
3857,frc180,1,2016flwp,2016
3858,frc180,18,2016flwp,2016
3859,frc180,4,2016flwp,2016
3860,frc180,1,2017alhu,2017
3861,frc180,9,2017alhu,2017
3862,frc180,1,2017flor,2017
3863,frc180,16,2017flor,2017
3864,frc180,2,2017new,2017
3865,frc180,30,2017new,2017
3866,frc180,18,2018flor,2018
3867,frc180,2,2018flor,2018
3868,frc180,29,2018flor,2018
3869,frc180,68,2018flor,2018
3870,frc180,1,2018flwp,2018
3871,frc180,18,2018flwp,2018
3872,frc180,17,2019flor,2019
3873,frc180,2,2019flor,2019
3874,frc180,68,2019flor,2019
3875,frc180,1,2019flwp,2019
3876,frc180,4,2019flwp,2019
3877,frc180,5,2019flwp,2019
3878,frc180,0,2020flor,2020
3879,frc180,3,2020flwp,2020
3880,frc181,13,1998nh,1998
3881,frc181,20,1999cmp,1999
3882,frc181,13,1999ne,1999
3883,frc181,13,2000ne,2000
3884,frc181,22,2002ct,2002
3885,frc181,9,2002li,2002
3886,frc181,29,2005pa,2005
3887,frc181,2,2006ct,2006
3888,frc181,2,2006md,2006
3889,frc181,1,2007pa,2007
3890,frc181,17,2010ny,2010
3891,frc181,30,2011ct,2011
3892,frc181,1,2012ct,2012
3893,frc181,1,2012md,2012
3894,frc181,1,2017ctwat,2017
3895,frc181,30,2018ctwat,2018
3896,frc181,30,2019ctwat,2019
3897,frc181,9,2019mawne,2019
3898,frc182,1,2001mi1,2001
3899,frc184,2,2000il,2000
3900,frc184,38,2000mi,2000
3901,frc186,13,1998tx,1998
3902,frc186,20,1999cmp,1999
3903,frc186,20,2000cmp,2000
3904,frc186,20,2001cmp,2001
3905,frc186,1,2002fl,2002
3906,frc186,26,2003ga,2003
3907,frc186,9,2004fl,2004
3908,frc188,13,1998cmp,1998
3909,frc188,13,2001mi1,2001
3910,frc188,0,2002on,2002
3911,frc188,1,2003mi,2003
3912,frc188,2,2003on,2003
3913,frc188,31,2004cmp,2004
3914,frc188,19,2004on,2004
3915,frc188,31,2004on,2004
3916,frc188,31,2004pit,2004
3917,frc188,22,2005ca,2005
3918,frc188,19,2005wat,2005
3919,frc188,20,2005wat,2005
3920,frc188,31,2005wat,2005
3921,frc188,3,2006on,2006
3922,frc188,31,2006on,2006
3923,frc188,13,2006roc,2006
3924,frc188,2,2006wat,2006
3925,frc188,26,2006wat,2006
3926,frc188,31,2006wat,2006
3927,frc188,31,2007on,2007
3928,frc188,13,2007wat,2007
3929,frc188,19,2007wat,2007
3930,frc188,32,2007wat,2007
3931,frc188,11,2008on,2008
3932,frc188,32,2008on,2008
3933,frc188,2,2008wat,2008
3934,frc188,26,2008wat,2008
3935,frc188,2,2009cur,2009
3936,frc188,16,2009on,2009
3937,frc188,2,2009on,2009
3938,frc188,1,2009roc,2009
3939,frc188,38,2009roc,2009
3940,frc188,0,2010on,2010
3941,frc188,2,2010on,2010
3942,frc188,16,2010roc,2010
3943,frc188,2,2010roc,2010
3944,frc188,2,2011gal,2011
3945,frc188,2,2011on,2011
3946,frc188,22,2011on,2011
3947,frc188,13,2012oh,2012
3948,frc188,2,2012oh,2012
3949,frc188,21,2012on2,2012
3950,frc188,2,2012on,2012
3951,frc188,20,2012on,2012
3952,frc188,1,2014onnb,2014
3953,frc188,16,2014onnb,2014
3954,frc188,2,2014onto2,2014
3955,frc188,5,2014onto,2014
3956,frc188,20,2015arc,2015
3957,frc188,2,2015onto2,2015
3958,frc188,21,2015onto2,2015
3959,frc188,5,2015onto,2015
3960,frc188,5,2015onwa,2015
3961,frc188,1,2016new,2016
3962,frc188,21,2017onham,2017
3963,frc188,16,2017onto1,2017
3964,frc188,30,2018onham,2018
3965,frc188,2,2019oncmp1,2019
3966,frc188,21,2019oncmp1,2019
3967,frc188,71,2019onosh,2019
3968,frc188,0,2019onto1,2019
3969,frc188,1,2019onto1,2019
3970,frc188,1,2020onosh,2020
3971,frc188,17,2020onosh,2020
3972,frc190,2,1992cmp,1992
3973,frc190,62,1992cmp,1992
3974,frc190,20,1995cmp,1995
3975,frc190,19,1995nh,1995
3976,frc190,39,1997cmp,1997
3977,frc190,20,1997nj,1997
3978,frc190,2,1999ne,1999
3979,frc190,20,1999ne,1999
3980,frc190,38,2000ne,2000
3981,frc190,1,2001ny1,2001
3982,frc190,17,2001ny1,2001
3983,frc190,13,2002cmp,2002
3984,frc190,13,2002va,2002
3985,frc190,38,2003cmp,2003
3986,frc190,38,2003nh,2003
3987,frc190,22,2003wa,2003
3988,frc190,26,2003wa,2003
3989,frc190,20,2004az,2004
3990,frc190,20,2004cmp,2004
3991,frc190,9,2004nh,2004
3992,frc190,26,2005li,2005
3993,frc190,26,2005nh,2005
3994,frc190,16,2006fl,2006
3995,frc190,0,2006nh,2006
3996,frc190,1,2007cmp,2007
3997,frc190,1,2007new,2007
3998,frc190,0,2007nh,2007
3999,frc190,1,2007sj,2007
4000,frc190,17,2007sj,2007
4001,frc190,29,2008nh,2008
4002,frc190,20,2008sj,2008
4003,frc190,1,2009ma,2009
4004,frc190,16,2009ma,2009
4005,frc190,11,2009md,2009
4006,frc190,12,2010ca,2010
4007,frc190,21,2010ca,2010
4008,frc190,29,2011dc,2011
4009,frc190,11,2011wor,2011
4010,frc190,29,2012sfl,2012
4011,frc190,3,2012sfl,2012
4012,frc190,1,2012wor,2012
4013,frc190,1,2014mawor,2014
4014,frc190,17,2014rismi,2014
4015,frc190,20,2014txsa,2014
4016,frc190,2,2015nhnas,2015
4017,frc190,4,2016necmp,2016
4018,frc190,2,2016njski,2016
4019,frc190,2,2016ripro,2016
4020,frc190,9,2016ripro,2016
4021,frc190,2,2017mawor,2017
4022,frc190,16,2017onlon,2017
4023,frc190,2,2017onlon,2017
4024,frc190,13,2017ripro,2017
4025,frc190,21,2019cthar,2019
4026,frc190,21,2019macma,2019
4027,frc190,16,2019rismi,2019
4028,frc190,71,2019vapor,2019
4029,frc190,29,2020ctnct,2020
4030,frc191,0,1992cmp,1992
4031,frc191,30,1992cmp,1992
4032,frc191,30,1993cmp,1993
4033,frc191,0,1994cmp,1994
4034,frc191,19,1995cmp,1995
4035,frc191,51,1996cmp,1996
4036,frc191,17,1997nj,1997
4037,frc191,19,1998nj,1998
4038,frc191,54,2001cmp,2001
4039,frc191,2,2001nj,2001
4040,frc191,30,2001nj,2001
4041,frc191,30,2002oh,2002
4042,frc191,30,2003oh,2003
4043,frc191,19,2004oh,2004
4044,frc191,2,2005arc,2005
4045,frc191,1,2005roc,2005
4046,frc191,27,2005roc,2005
4047,frc191,30,2005roc,2005
4048,frc191,17,2006roc,2006
4049,frc191,19,2006roc,2006
4050,frc191,2,2006roc,2006
4051,frc191,19,2007roc,2007
4052,frc191,1,2008roc,2008
4053,frc191,17,2008roc,2008
4054,frc191,30,2009roc,2009
4055,frc191,2,2010roc,2010
4056,frc191,1,2012roc,2012
4057,frc191,17,2012roc,2012
4058,frc191,5,2016nyro,2016
4059,frc191,1,2017nyro,2017
4060,frc191,5,2018cmptx,2018
4061,frc191,17,2018nyro,2018
4062,frc191,4,2018nyro,2018
4063,frc191,20,2018nyut,2018
4064,frc191,3,2019nyro,2019
4065,frc192,20,1997cmp,1997
4066,frc192,38,1999cmp,1999
4067,frc192,44,2000ca,2000
4068,frc192,2,2001ca1,2001
4069,frc192,20,2001ca1,2001
4070,frc192,17,2001ca2,2001
4071,frc192,2,2001cur,2001
4072,frc192,0,2002sj,2002
4073,frc192,1,2002tx,2002
4074,frc192,2,2003az,2003
4075,frc192,32,2003az,2003
4076,frc192,38,2003az,2003
4077,frc192,32,2003ca,2003
4078,frc192,32,2003sac,2003
4079,frc192,16,2003sj,2003
4080,frc192,27,2003sj,2003
4081,frc192,32,2003sj,2003
4082,frc192,32,2003wa,2003
4083,frc192,32,2004az,2004
4084,frc192,32,2005sj,2005
4085,frc192,32,2006cmp,2006
4086,frc192,0,2006sj,2006
4087,frc192,20,2006sj,2006
4088,frc192,2,2008sj,2008
4089,frc192,26,2008sj,2008
4090,frc192,32,2008sj,2008
4091,frc192,29,2009hi,2009
4092,frc192,29,2009or,2009
4093,frc192,16,2009sj,2009
4094,frc192,2,2009sj,2009
4095,frc192,32,2009sj,2009
4096,frc192,20,2011wa,2011
4097,frc192,25,2012cmp,2012
4098,frc192,1,2012md,2012
4099,frc192,18,2012md,2012
4100,frc192,21,2012md,2012
4101,frc192,1,2013utwv,2013
4102,frc192,21,2013utwv,2013
4103,frc192,21,2014casj,2014
4104,frc192,21,2014txlu,2014
4105,frc192,21,2014wimi,2014
4106,frc192,30,2015utwv,2015
4107,frc192,2,2016azfl,2016
4108,frc192,29,2016wimi,2016
4109,frc192,1,2017azfl,2017
4110,frc192,21,2017azfl,2017
4111,frc192,3,2017azfl,2017
4112,frc192,21,2017casj,2017
4113,frc192,21,2017txlu,2017
4114,frc192,18,2018casj,2018
4115,frc192,20,2018casj,2018
4116,frc192,29,2018txho,2018
4117,frc192,71,2019cadm,2019
4118,frc192,11,2019camb,2019
4119,frc192,71,2019casj,2019
4120,frc193,2,2013njbrg,2013
4121,frc193,2,2014mrcmp,2014
4122,frc193,1,2014njbri,2014
4123,frc193,17,2014njcli,2014
4124,frc193,11,2015njbri,2015
4125,frc193,2,2015njnbr,2015
4126,frc193,2,2016hop,2016
4127,frc193,27,2016njbri,2016
4128,frc193,2,2016njfla,2016
4129,frc193,30,2016njfla,2016
4130,frc193,27,2016paphi,2016
4131,frc193,2,2017njmm,2017
4132,frc193,2,2017tes,2017
4133,frc193,30,2018njfla,2018
4134,frc193,30,2019njfla,2019
4135,frc193,27,2019njski,2019
4136,frc195,44,1998nj,1998
4137,frc195,19,2002ct,2002
4138,frc195,2,2002ct,2002
4139,frc195,19,2002li,2002
4140,frc195,2,2002li,2002
4141,frc195,22,2004ct,2004
4142,frc195,19,2004nj,2004
4143,frc195,2,2006cmp,2006
4144,frc195,38,2006cmp,2006
4145,frc195,29,2006ct,2006
4146,frc195,1,2006new,2006
4147,frc195,1,2007ct,2007
4148,frc195,16,2007ct,2007
4149,frc195,1,2011ct,2011
4150,frc195,17,2011ct,2011
4151,frc195,12,2011gal,2011
4152,frc195,1,2011wor,2011
4153,frc195,1,2012ct,2012
4154,frc195,21,2012ct,2012
4155,frc195,16,2012ny,2012
4156,frc195,2,2012ny,2012
4157,frc195,1,2013ctha,2013
4158,frc195,11,2013ctha,2013
4159,frc195,16,2014ctgro,2014
4160,frc195,1,2014ctsou,2014
4161,frc195,17,2014ctsou,2014
4162,frc195,16,2014necmp,2014
4163,frc195,2,2014necmp,2014
4164,frc195,3,2014necmp,2014
4165,frc195,1,2015cthar,2015
4166,frc195,17,2015cthar,2015
4167,frc195,0,2015ctwat,2015
4168,frc195,0,2015necmp,2015
4169,frc195,1,2015necmp,2015
4170,frc195,2,2015new,2015
4171,frc195,9,2015new,2015
4172,frc195,1,2015nytr,2015
4173,frc195,1,2016cthar,2016
4174,frc195,17,2016cthar,2016
4175,frc195,1,2016gal,2016
4176,frc195,21,2016gal,2016
4177,frc195,1,2016manda,2016
4178,frc195,1,2016necmp,2016
4179,frc195,1,2016nytv,2016
4180,frc195,20,2016nytv,2016
4181,frc195,2,2017cars,2017
4182,frc195,1,2017cthar,2017
4183,frc195,20,2017ctwat,2017
4184,frc195,1,2017necmp,2017
4185,frc195,21,2017nytr,2017
4186,frc195,1,2018cthar,2018
4187,frc195,21,2018cthar,2018
4188,frc195,1,2018ctsct,2018
4189,frc195,17,2018ctsct,2018
4190,frc195,1,2018cur,2018
4191,frc195,1,2018necmp,2018
4192,frc195,16,2018necmp,2018
4193,frc195,0,2019cthar,2019
4194,frc195,1,2019cthar,2019
4195,frc195,2,2019ctsc,2019
4196,frc195,1,2019cur,2019
4197,frc195,20,2019cur,2019
4198,frc195,1,2019mawne,2019
4199,frc195,20,2019mawne,2019
4200,frc195,0,2019necmp,2019
4201,frc195,1,2019nyut,2019
4202,frc195,0,2020mawne,2020
4203,frc195,4,2020necmp,2020
4204,frc197,30,2000tx,2000
4205,frc197,44,2000tx,2000
4206,frc199,2,2017cada,2017
4207,frc199,30,2017cada,2017
4208,frc199,68,2017cada,2017
4209,frc199,30,2017casj,2017
4210,frc199,1,2018cacc,2018
4211,frc199,2,2018cacg,2018
4212,frc199,30,2018cada,2018
4213,frc199,30,2018casf,2018
4214,frc199,22,2019cada,2019
4215,frc199,4,2019casj,2019
4216,frc201,43,1998mi,1998
4217,frc201,45,1998mi,1998
4218,frc201,20,2000cmp,2000
4219,frc201,44,2000il,2000
4220,frc201,1,2000mi,2000
4221,frc201,13,2000mi,2000
4222,frc201,39,2000mi,2000
4223,frc201,2,2002gal,2002
4224,frc201,1,2002oh,2002
4225,frc201,2,2003arc,2003
4226,frc201,1,2006gal,2006
4227,frc201,17,2009gt,2009
4228,frc201,31,2009gt,2009
4229,frc201,2,2010arc,2010
4230,frc201,2,2010dt,2010
4231,frc201,16,2011dt,2011
4232,frc201,1,2011gt,2011
4233,frc201,13,2011gt,2011
4234,frc201,18,2012gt,2012
4235,frc201,18,2014misou,2014
4236,frc201,20,2015micen,2015
4237,frc201,18,2015mifla,2015
4238,frc201,18,2016mihow,2016
4239,frc201,29,2016mihow,2016
4240,frc201,11,2017micen,2017
4241,frc201,29,2017micen,2017
4242,frc201,2,2017micmp3,2017
4243,frc201,1,2017mihow,2017
4244,frc201,11,2017mihow,2017
4245,frc201,11,2018micmp4,2018
4246,frc201,18,2018micmp4,2018
4247,frc201,13,2018mimil,2018
4248,frc201,11,2018miwat,2018
4249,frc201,1,2019mibg,2019
4250,frc201,11,2019misou,2019
4251,frc201,0,2020micen,2020
4252,frc201,22,2020mike2,2020
4253,frc202,10,1998nj,1998
4254,frc203,30,1998nj,1998
4255,frc203,27,2002cmp,2002
4256,frc203,27,2002nj,2002
4257,frc203,17,2005md,2005
4258,frc203,1,2007md,2007
4259,frc203,18,2009md,2009
4260,frc203,27,2010hi,2010
4261,frc203,18,2011pa,2011
4262,frc203,2,2012nj,2012
4263,frc203,30,2012nj,2012
4264,frc203,30,2012njt,2012
4265,frc203,30,2013njewn,2013
4266,frc203,18,2013njlen,2013
4267,frc203,30,2013njlen,2013
4268,frc203,30,2014mrcmp,2014
4269,frc203,13,2014njtab,2014
4270,frc203,18,2014njtab,2014
4271,frc203,18,2014paphi,2014
4272,frc203,30,2014paphi,2014
4273,frc203,1,2015mrcmp,2015
4274,frc203,22,2015njtab,2015
4275,frc203,30,2015paphi,2015
4276,frc203,22,2016pahat,2016
4277,frc203,21,2016paphi,2016
4278,frc203,0,2017njtab,2017
4279,frc203,22,2017paphi,2017
4280,frc203,16,2018njtab,2018
4281,frc203,17,2018pahat,2018
4282,frc203,18,2018pawch,2018
4283,frc203,9,2019mrcmp,2019
4284,frc203,9,2019njtab,2019
4285,frc203,30,2019pahat,2019
4286,frc204,19,1999nj,1999
4287,frc204,30,2002pa,2002
4288,frc204,1,2003pa,2003
4289,frc204,1,2015paphi,2015
4290,frc204,2,2017paphi,2017
4291,frc207,19,1999ca,1999
4292,frc207,2,1999ca,1999
4293,frc207,17,2002ca,2002
4294,frc207,27,2003az,2003
4295,frc207,17,2003ca,2003
4296,frc207,17,2004ca,2004
4297,frc207,26,2005ca,2005
4298,frc207,32,2005ca,2005
4299,frc207,17,2006az,2006
4300,frc207,18,2006ca,2006
4301,frc207,19,2006ca,2006
4302,frc207,19,2007ca,2007
4303,frc207,2,2007co,2007
4304,frc207,27,2007co,2007
4305,frc207,17,2008az,2008
4306,frc207,9,2008az,2008
4307,frc207,17,2008ca,2008
4308,frc207,3,2008ca,2008
4309,frc207,1,2009ca,2009
4310,frc207,17,2009ca,2009
4311,frc207,16,2009co,2009
4312,frc207,2,2009co,2009
4313,frc207,13,2010ca,2010
4314,frc207,30,2011ca,2011
4315,frc207,9,2012ca,2012
4316,frc207,2,2012cmp,2012
4317,frc207,1,2012cur,2012
4318,frc207,17,2013calb,2013
4319,frc207,11,2014calb,2014
4320,frc207,3,2014calb,2014
4321,frc207,4,2014calb,2014
4322,frc207,0,2015calb,2015
4323,frc207,9,2016calb,2016
4324,frc207,16,2016cave,2016
4325,frc207,20,2017cair,2017
4326,frc207,20,2018cair,2018
4327,frc207,17,2019cala,2019
4328,frc207,18,2019caln,2019
4329,frc207,21,2020cala,2020
4330,frc207,3,2020caln,2020
4331,frc209,1,2000ne,2000
4332,frc211,17,2000nj,2000
4333,frc211,20,2004oh,2004
4334,frc211,2,2004pit,2004
4335,frc211,20,2004pit,2004
4336,frc211,20,2005roc,2005
4337,frc211,2,2006roc,2006
4338,frc212,44,1999fl,1999
4339,frc212,45,1999fl,1999
4340,frc212,43,2000fl,2000
4341,frc212,1,2003fl,2003
4342,frc213,39,1994cmp,1994
4343,frc213,30,1995nh,1995
4344,frc213,16,2003nh,2003
4345,frc213,2,2006ma,2006
4346,frc213,13,2015maspr,2015
4347,frc213,1,2015nhdur,2015
4348,frc215,1,2001tx,2001
4349,frc216,2,2009grl,2009
4350,frc216,1,2009mi,2009
4351,frc216,13,2012wat,2012
4352,frc216,11,2013abca,2013
4353,frc216,2,2013abca,2013
4354,frc216,2,2013onto,2013
4355,frc216,2,2015onwi,2015
4356,frc216,29,2017abca,2017
4357,frc216,2,2017miken,2017
4358,frc216,21,2017onto2,2017
4359,frc216,30,2020bcvi,2020
4360,frc217,10,1999il,1999
4361,frc217,43,1999il,1999
4362,frc217,20,1999mi,1999
4363,frc217,30,2000il,2000
4364,frc217,1,2001cur,2001
4365,frc217,19,2001il,2001
4366,frc217,26,2002gl,2002
4367,frc217,30,2002il,2002
4368,frc217,2,2003gl,2003
4369,frc217,27,2003gl,2003
4370,frc217,30,2003il,2003
4371,frc217,2,2003pit,2003
4372,frc217,30,2003pit,2003
4373,frc217,31,2003pit,2003
4374,frc217,19,2004dt,2004
4375,frc217,3,2004dt,2004
